,0,1
1085732,15.305569,6.1610537
1084385,19.21247,3.5365312
1082706,20.292793,5.2016754
1081479,14.967945,5.316513
1085690,15.990202,7.267235
1087787,17.692091,6.1418505
1084419,21.109936,1.1136969
1081120,20.323973,3.5729268
1085452,14.342743,5.604514
1086889,14.697676,6.853099
1087874,13.429909,5.823299
1087658,19.824472,0.6368107
1089016,15.659909,6.7933874
1088592,15.536373,5.251177
1081111,20.994322,0.9639754
1084483,21.22969,2.0686257
1085212,20.587814,2.9273126
1087422,15.307072,4.854189
1081966,15.587137,8.430485
1083543,16.570044,7.247104
1087383,14.5420475,7.2763314
1082636,20.959463,4.122087
1088576,14.709538,7.772923
1088269,19.22107,0.9234689
1081909,16.181461,6.6820955
1082712,20.764988,1.2203636
1087748,20.582247,1.6695651
1089476,15.774819,8.663719
1087756,14.2024975,5.913482
1087283,14.3721695,4.5732784
1082000,16.486885,5.9248586
1082073,16.593111,8.120241
1088001,15.99794,6.515625
1087040,20.911985,2.1058943
1080871,16.817928,7.447413
1085339,20.174046,0.9443702
1082819,20.531443,0.9540522
1085948,21.636272,2.8905764
1089980,20.656723,4.664671
1084093,19.494143,1.6543956
1089550,16.306267,7.22998
1089972,14.352107,7.6846814
1080864,14.584187,7.403619
1083087,20.819149,3.9505873
1089053,15.980956,7.858927
1089310,16.571148,7.9596534
1081230,16.364304,6.73758
1083905,21.241684,1.7363781
1085590,19.943996,4.077734
1089591,16.00972,7.0733833
1087933,14.279727,7.5990205
1084486,20.776665,2.8650322
1084726,15.319118,4.9463086
1081956,15.08342,4.8645253
1089397,16.780146,6.694293
1086711,18.485981,3.6403706
1085888,15.63822,5.9984274
1085327,19.77738,1.4091059
1089720,14.289879,7.747765
1087773,20.974854,4.1527543
1083893,19.519247,0.46543983
1086114,15.624035,3.7392662
1086014,16.883827,6.50744
1084312,21.106197,2.161634
1084585,17.163353,6.3628607
1081391,13.958939,7.8770523
1088203,19.736057,0.79041266
1082656,20.19198,3.6441529
1089871,13.910088,7.91232
1085228,20.573767,4.1052895
1081626,15.478996,5.268958
1086787,19.5776,0.9321967
1088543,13.84972,5.593061
1081320,19.029556,2.0030632
1082404,20.175398,3.5121465
1085614,20.697296,3.952258
1085716,14.014337,7.4803333
1089582,16.184998,7.1307025
1081313,16.918987,7.3351374
1089784,16.51376,7.9658165
1089970,13.909891,7.9145126
1081318,15.144445,6.4550147
1081193,17.132147,6.704976
1082676,15.864687,5.4522142
1085828,19.209425,3.6896021
1083928,14.69395,5.388492
1081680,16.750675,7.039405
1086080,20.848799,3.3799708
1089535,15.102797,8.203939
1082548,21.154238,3.2296135
1089918,14.30755,7.6283145
1089690,16.28345,6.8036947
1085211,20.272642,3.8783083
1084215,20.908825,3.090145
1089423,16.220676,7.6375847
1086287,18.631447,1.7175472
1088439,16.35102,8.761676
1086262,20.348978,4.8734546
1086365,15.620519,3.7525434
1089072,16.422985,6.9949846
1089178,15.94223,8.720809
1083991,21.567583,2.7588649
1081551,16.782957,7.457327
1087197,14.998006,4.611803
1087374,16.363949,4.4459715
1084648,21.25511,3.383256
1084200,20.841837,3.6109643
1081349,20.558884,2.227276
1088795,20.090078,4.2541018
1081588,17.061237,6.495297
1088055,15.660876,6.586881
1087320,14.118865,5.276761
1084775,20.937443,3.3476474
1081326,13.903968,7.9133215
1081310,14.6549,7.5080605
1085835,16.367739,4.472942
1087087,20.13403,0.9655652
1086237,15.772306,3.9036448
1085680,15.441789,4.9280534
1087490,14.386852,4.603863
1085404,15.604995,4.758704
1087758,18.924124,1.7784455
1083558,20.785715,3.8859034
1089890,15.348382,8.429428
1085257,16.270712,7.027828
1083008,14.371593,6.0501404
1081969,16.250996,6.5640426
1081414,20.558224,4.428297
1089537,16.837828,5.473967
1084224,16.625744,4.936288
1087004,19.845352,1.0548922
1080981,18.377237,3.9567583
1084271,16.70921,5.542618
1081569,16.511824,6.0012546
1087945,16.277298,6.6339054
1084071,20.099186,2.6320064
1087546,20.922064,1.188549
1083232,19.690283,0.5686755
1086333,15.724444,3.82559
1082961,21.016161,1.0839571
1082198,14.526046,6.975407
1084900,13.519369,5.2799478
1081850,17.11031,6.430401
1081722,20.401924,3.287298
1089219,16.085373,6.5652547
1081332,18.273664,4.144753
1084412,21.388746,3.5617456
1080991,19.57575,3.8929574
1089542,15.451554,7.234222
1085574,16.827173,6.258718
1086193,21.390125,2.640666
1082719,21.621769,2.8518589
1083523,20.257214,1.0807346
1087912,15.5637245,8.543108
1088465,16.43766,8.455362
1083740,20.995628,2.1945286
1081091,16.240211,7.1252923
1087759,20.208242,4.0259256
1083718,21.540548,3.7605774
1081102,19.138958,0.9280428
1086400,20.451054,1.8656585
1082112,15.963147,6.195401
1087232,19.580488,0.26003113
1083075,20.536673,0.7125074
1087458,14.835155,5.471213
1083550,20.738363,3.8428001
1083328,20.404238,3.9190001
1085279,15.768009,5.7749763
1087121,15.440107,5.0511894
1087024,18.417456,3.4030042
1081773,20.390318,4.034899
1085665,19.861961,0.93304855
1089888,16.257174,6.6471977
1088957,20.98547,1.1091058
1080821,18.580019,4.2312913
1085673,21.069635,1.5252879
1088022,15.122828,6.759816
1086275,14.6644745,5.6086655
1088081,21.357426,1.9623225
1088291,17.965702,6.4861207
1082041,8.5059595,5.8006053
1081790,16.335094,6.3237834
1086699,15.022482,5.3411174
1088739,15.895639,8.764305
1084986,20.74118,3.5110128
1087325,18.72306,3.259547
1089615,16.702822,8.048599
1082087,19.286793,0.91145825
1081076,13.526565,5.389336
1086993,19.696596,0.95269173
1083167,19.81758,2.3652954
1089752,16.471407,8.356164
1088596,18.178782,6.447687
1087727,20.685339,4.551939
1087079,9.959559,5.6901693
1086630,14.986927,4.609759
1085262,20.294054,1.311038
1083556,21.368244,3.6425815
1082677,19.912432,1.9700599
1084752,19.129091,3.4382339
1090005,15.399556,7.1468678
1082471,20.16362,4.043007
1089461,16.685158,6.9338994
1086284,19.413153,1.3741822
1086110,21.530579,3.6185522
1083779,13.468373,5.4944134
1081740,16.330725,8.32774
1086242,15.031678,5.285643
1090070,15.579567,6.3061795
1081983,17.052109,6.682044
1086468,15.61752,5.574867
1085737,21.161915,1.6883256
1085693,19.991896,4.076914
1090123,16.910795,6.8896585
1085768,21.061287,1.0290247
1085495,14.632115,7.1017637
1081671,17.374453,6.208402
1081752,15.682794,7.108864
1083932,21.159119,1.5692291
1089907,17.286568,6.6862073
1085803,8.505943,5.800574
1085125,20.02354,0.20531838
1086181,15.3218355,4.846086
1082141,17.267008,6.2485166
1088475,20.038763,0.77211803
1084223,19.717937,0.73304784
1087358,16.012093,6.2116976
1086649,16.41604,7.6558757
1084359,19.64168,0.8284269
1086617,20.297256,3.7571106
1081156,19.55025,0.27619746
1081811,15.335007,7.6956635
1084739,14.0399,5.564057
1085685,21.559622,3.584317
1083280,20.543722,0.61709404
1085045,19.154682,0.36910263
1089463,13.19966,5.449351
1088749,16.567402,5.7551646
1081955,17.057579,6.615302
1082323,19.617477,1.6320851
1081280,17.909388,6.473229
1084318,20.90345,1.3938156
1085570,20.272892,3.750024
1081807,17.051943,6.8644123
1080880,15.816752,7.950357
1088890,16.908808,6.2788916
1082571,18.986532,0.86931515
1083750,21.198524,1.6181462
1086048,20.48904,2.7235172
1087807,20.954817,3.7438338
1089450,17.103575,6.615983
1084138,20.274479,3.5167716
1087930,21.118023,3.9129913
1084897,21.082102,1.1178573
1084272,15.919454,5.676716
1081429,20.420624,2.088845
1081265,20.477846,4.2410126
1082213,19.888794,1.9122865
1086457,19.2662,3.8480923
1084411,16.300772,6.896501
1082822,21.042482,3.5878308
1081292,14.623551,7.487643
1080912,19.97192,0.84153926
1085048,20.799541,3.9804442
1085095,16.341362,7.006325
1085621,15.491107,5.4827614
1084468,20.800547,2.1267989
1085552,16.35458,4.4849854
1088545,15.48388,7.8656974
1081028,16.321295,7.6059237
1082761,13.768784,5.365915
1087384,15.838103,6.116865
1086523,18.716934,3.3559215
1083448,19.943111,3.308363
1085592,16.874548,6.122994
1086222,15.145316,5.0785527
1085600,20.663166,1.4864757
1089175,12.544409,5.1656227
1081026,19.930418,3.2119687
1080888,14.655904,7.413536
1088515,16.321535,7.4005036
1081521,19.57646,1.3540356
1087693,15.659846,6.158459
1087477,15.722552,4.3674965
1085026,20.459087,2.871147
1087478,16.503742,4.747015
1089418,15.304842,4.844059
1086930,20.048756,0.9220029
1084163,19.16843,0.37843117
1083394,20.20701,3.833092
1084516,21.63405,2.8744228
1087010,16.435804,4.5804267
1084654,20.853275,1.4755756
1087119,16.410418,4.5724244
1089688,19.484835,0.74693984
1081341,15.290915,7.595186
1083807,21.26875,3.6139736
1082919,14.793766,6.90431
1084598,20.729221,5.0455265
1081864,13.193189,5.4165273
1089215,20.244637,1.1666497
1082752,20.103748,1.1312096
1082120,17.33487,8.058399
1086236,15.373349,5.720144
1089687,16.0986,8.627986
1081971,16.989256,6.37789
1083903,20.632378,0.779971
1088298,20.552933,4.609374
1083568,21.053041,1.759597
1081415,13.174323,5.454459
1084386,19.641687,1.6463057
1084227,19.478962,1.022471
1088031,17.332523,6.5167294
1083253,20.016476,1.2377781
1087357,18.584122,3.4312203
1087850,20.850304,0.76248556
1088522,21.104265,1.1194884
1084792,19.688448,3.6355538
1083231,14.4076395,5.373788
1083557,20.20862,3.8406105
1087356,19.527018,0.67871565
1086283,15.581285,3.7057412
1086700,15.756793,3.855165
1081492,16.881586,6.547708
1086177,16.58996,6.005131
1089935,15.169296,6.158432
1086809,15.471927,5.5498123
1087445,14.18925,5.034691
1087735,20.777271,4.555343
1081592,20.291195,4.853212
1086934,18.933395,3.1924596
1082739,20.72993,3.6666946
1085345,20.502438,3.6031687
1087499,16.343555,4.494877
1084288,20.906723,3.7761147
1084811,20.755268,1.3325988
1082435,20.917688,3.4874723
1085691,20.457592,3.1893616
1083320,21.386879,2.2287297
1085781,16.469187,4.8153105
1088495,14.182582,5.666926
1081786,16.061682,6.752734
1085263,20.441816,3.8402815
1088222,20.980036,3.7086754
1089266,16.088423,7.8767567
1086229,19.746803,2.0838728
1088623,20.943554,4.312899
1081346,15.0666065,8.169271
1080854,18.383675,3.8932004
1082140,21.26658,2.0184188
1082859,16.066147,8.377207
1083726,20.625925,1.6275427
1086679,20.815113,3.876809
1081843,20.357327,3.9676168
1085808,13.567985,5.4222207
1086758,19.177177,3.8425589
1081058,16.68089,7.2755947
1083340,21.0053,3.320742
1088258,15.382508,5.980145
1086483,20.410257,2.4732122
1085274,21.245914,3.9587014
1081268,13.928538,7.8932085
1081078,16.56731,6.7992563
1082372,21.598108,2.8557067
1083617,15.7844095,5.1234107
1088720,15.942639,7.452285
1083390,21.437,2.2127767
1087906,17.759787,6.3875837
1082748,19.5426,0.250278
1087282,14.01253,5.374185
1087733,20.615236,4.264875
1081382,16.218077,6.3766956
1086431,19.585089,0.27158946
1089357,15.640599,8.960277
1085113,20.303873,1.2442082
1089594,16.04447,8.6771555
1083700,20.59665,1.7373636
1090173,15.571862,8.354699
1089585,15.587441,8.4390745
1086708,16.300581,4.3500814
1082156,20.36114,4.211719
1086839,16.389818,7.1625195
1081397,15.513817,8.521007
1085829,16.213709,4.237632
1085920,18.91949,3.9096014
1088581,19.536346,3.8818972
1087653,20.488297,1.2032353
1089211,13.787214,5.260953
1080984,16.65972,6.7932906
1083816,18.89607,4.196462
1087412,13.823955,5.636149
1083387,13.920249,5.616645
1087448,19.535034,0.2603292
1085894,21.411911,2.1526656
1086458,14.415142,4.594331
1086062,21.080027,1.2700281
1085502,16.108353,6.185033
1089426,15.73941,8.851019
1085373,14.827546,6.720046
1080921,18.790499,1.0750535
1082589,14.812387,5.6461673
1081863,16.411995,6.968417
1081640,18.890823,0.87328887
1081938,17.440794,6.110582
1085831,15.099986,4.5598416
1082478,14.10332,5.1301875
1081519,15.239776,7.044049
1087123,21.028065,2.1396396
1082939,20.745949,3.2006524
1085283,19.52149,1.7372118
1083290,15.040837,7.590674
1087019,15.304676,8.416679
1088128,15.615413,6.0337977
1084086,21.549248,3.3153386
1082998,20.502024,0.6132597
1089131,13.546468,5.932501
1086797,14.262655,5.600808
1089857,16.258326,8.433953
1086806,19.077871,1.1888949
1084760,20.83358,1.2756739
1086367,19.435623,0.36010447
1083865,19.70393,0.74235606
1083507,21.500074,3.5209484
1084061,20.86294,1.4258955
1090121,21.386198,2.1521778
1081917,15.306815,5.111454
1090147,15.338542,6.3270574
1083844,20.773745,0.8353431
1088962,16.133343,8.505353
1088602,21.008291,2.2009742
1087725,20.496645,2.0014193
1088305,20.855047,2.9711618
1090017,17.000288,7.9263067
1081188,15.344118,8.358906
1084085,18.654936,1.1004047
1087551,14.060608,5.4353113
1086141,16.10493,4.151784
1082986,17.141268,6.978958
1083380,20.646883,1.0655007
1084898,21.33334,3.502847
1083727,16.774307,5.6297593
1081911,16.979115,7.2356586
1088238,16.19904,7.1290646
1083019,9.965064,5.6877894
1086804,18.657852,3.3983264
1089787,20.110481,4.033692
1083180,20.785427,2.3867257
1085264,15.60899,6.244066
1082667,16.871223,6.8517966
1083697,21.386831,2.1654248
1083428,17.55832,6.969006
1081610,17.332182,6.0585556
1082474,8.505982,5.800592
1088607,21.059319,1.0581758
1086861,16.339323,4.5133257
1086982,15.495447,4.9804964
1082684,8.506022,5.8005695
1080906,13.992015,5.231399
1081325,15.285425,7.0504894
1084441,19.707922,2.6840637
1088214,14.528376,7.724986
1085170,14.172138,5.3388844
1086358,15.722898,5.8406577
1085629,13.248243,5.2916617
1082832,21.643465,3.7063777
1089209,15.707386,8.49556
1085470,16.184973,5.1527133
1082314,19.520018,0.30137962
1086657,16.380623,8.762907
1081964,15.75164,8.408253
1087869,19.912937,0.8509105
1086042,20.460974,1.9796162
1085388,15.043289,4.66204
1086028,20.710968,0.6524706
1085370,15.61245,5.367041
1086642,20.53751,0.8092424
1082025,20.182465,3.9227912
1081733,15.233313,6.4911857
1088550,20.526249,2.277869
1084037,14.755765,5.694407
1088002,16.08821,8.564375
1082313,14.466615,5.4275365
1081149,13.1578245,5.502062
1083427,21.398024,2.0864873
1088057,17.8734,6.440738
1088906,16.245121,8.182296
1087846,17.949646,6.4626293
1087680,19.733774,0.5639049
1089686,16.796247,8.420684
1087683,14.6797,7.367039
1089740,16.221178,8.247551
1086322,19.664124,1.5167499
1085012,21.142752,1.9052298
1082890,20.967083,3.3476903
1088767,15.778508,7.0665417
1081323,13.5113735,5.4147577
1088834,21.217854,4.1075816
1082793,20.864023,3.4152012
1086277,16.256184,4.2279406
1083230,21.591995,3.7032208
1083035,21.135185,1.7311629
1087910,20.78346,0.83873856
1080993,16.8921,7.409099
1089662,15.983657,8.566784
1089272,20.77005,4.2144814
1081533,18.187927,3.6424801
1085074,20.570536,0.9444202
1089189,12.568389,5.173228
1086171,8.506047,5.8006105
1083058,21.562004,3.8977113
1089510,16.64295,8.006347
1081035,13.868599,5.4126854
1083045,15.853893,6.756142
1088490,14.7785,7.3210397
1083598,21.27011,2.3300245
1087162,14.407774,4.583889
1084376,20.894451,0.9563684
1087616,20.797596,4.4561877
1089007,16.070469,8.614338
1082304,19.902067,2.926791
1086585,15.119516,5.6032186
1081297,14.812527,7.343599
1085416,20.590683,4.9659185
1089831,20.93919,1.9752072
1089465,15.7644415,8.850864
1088521,13.936069,5.094091
1087965,16.290445,7.574861
1081338,15.590074,6.2424307
1089311,15.995462,6.893501
1083547,16.77407,6.3293424
1087789,16.939651,6.3074346
1082504,14.081829,5.2782083
1087352,14.359005,5.659992
1088428,16.285168,6.3003087
1082645,16.467262,6.44692
1088966,15.560329,7.30817
1086680,14.744302,5.5079365
1085817,16.253206,6.8895783
1085442,20.807487,1.5473393
1084793,20.643703,4.3950973
1087265,15.574965,6.1859717
1085787,9.968868,5.684212
1084934,21.183508,2.0934472
1085330,20.735273,1.1538632
1089398,15.3071375,8.849499
1087390,16.25452,4.3527875
1084928,19.231012,0.3262275
1086566,19.50071,0.28625005
1088501,15.142815,6.1686983
1084350,21.474724,3.6825771
1081510,19.737968,0.8563449
1086525,14.27969,5.3885264
1089002,15.655151,8.35033
1084937,20.17308,2.4238753
1087314,14.184031,5.1212025
1089149,16.17528,6.24607
1085648,14.714381,7.6741133
1088525,16.515766,7.103949
1083322,21.163757,1.7133738
1085891,15.742771,3.8602688
1081846,16.167274,7.353608
1088384,16.8982,7.3753605
1080846,14.205398,7.6633234
1081929,16.4703,7.1255665
1087749,15.341028,8.37841
1085329,14.317269,5.6279054
1081849,16.34727,6.9319773
1081153,19.946978,0.50853217
1081278,19.06944,3.708082
1083064,20.850239,3.181887
1085430,20.751328,3.934073
1087978,19.479424,2.840106
1089977,16.585299,7.287771
1085834,16.379396,4.5635705
1081023,15.689935,8.097511
1083444,21.424318,2.3420258
1084410,21.15755,2.0405436
1089863,13.17515,5.438362
1087897,13.414942,5.2935085
1086820,18.311464,3.4713144
1082365,16.584988,7.362313
1083710,20.405094,3.8098984
1082375,20.9446,0.979222
1081427,19.942774,0.68283325
1084505,19.875397,3.3188272
1089217,16.470804,7.8684926
1083514,13.710063,5.1280413
1081669,16.14692,7.147872
1087345,16.40801,8.755331
1085683,16.87025,5.934608
1083536,21.605867,3.28394
1087317,14.0949335,5.2216573
1089127,15.340799,8.3731365
1088352,20.808256,0.7179064
1081127,16.725817,6.668067
1084054,20.77243,3.591872
1088676,15.981787,8.560803
1087181,21.130093,2.1112444
1082053,21.551113,2.9100807
1087269,16.222298,4.6396966
1083610,19.559069,0.21728759
1086467,20.394464,3.760973
1083478,21.17175,3.5238607
1085372,16.762085,6.740049
1089522,15.93964,8.324209
1089858,20.112856,4.737342
1089876,15.350956,7.162086
1085315,20.378363,4.013226
1083694,20.391153,3.6343956
1082513,20.822418,3.825103
1081582,16.876593,7.0705895
1080885,16.81937,7.444924
1086651,16.187996,4.2283645
1081322,9.960787,5.689254
1085421,14.403286,5.2771683
1089159,15.829533,8.265106
1082450,20.544472,2.683571
1083007,20.527521,3.599492
1083311,20.405294,4.042289
1086272,16.193552,4.227883
1081978,13.602581,6.1228147
1087808,19.042858,3.4233685
1087373,14.119769,5.794738
1083839,17.028357,6.319051
1088668,20.627947,4.513059
1081724,21.023426,1.1107625
1088723,15.638868,8.576564
1087375,14.130336,4.9622717
1084354,20.875082,3.9010913
1088616,16.755255,8.16969
1084027,19.657425,1.2381734
1083579,19.789604,2.3731506
1081972,15.438024,8.482312
1087462,13.817992,5.6488504
1083856,20.72999,3.1115973
1088434,15.371082,8.3980465
1088392,20.349373,0.90499187
1089252,15.26481,7.9588213
1082937,20.854902,0.75165594
1089679,16.645546,7.9517827
1083420,16.927439,7.395108
1083424,19.13168,0.4004835
1086059,19.41689,1.2683628
1085306,16.671473,7.1705823
1084188,20.404274,1.8898096
1086286,14.712745,6.9755507
1089253,16.340816,6.040738
1080820,16.746855,6.5912395
1088751,14.957521,8.157748
1089482,15.480422,8.717068
1085945,14.504783,5.2897644
1087421,18.784994,3.2764518
1086923,20.693651,1.1586621
1083455,18.682669,1.6342194
1089067,16.577839,7.478922
1081710,17.453154,7.0999656
1081239,16.409758,6.0256023
1085004,20.549376,2.9443042
1083980,15.359439,5.107262
1086968,15.319156,4.7778683
1085776,20.519365,0.8699987
1086551,18.576794,3.4425125
1089959,17.874043,6.550104
1082755,21.526537,3.755164
1085472,14.173036,5.731249
1085111,15.332891,5.147698
1088318,20.611313,4.851856
1087610,17.668428,6.395315
1082102,21.190899,1.8387085
1084437,21.092237,1.8514931
1088913,13.202327,5.4043074
1081444,20.39156,2.0779843
1089238,15.403999,7.6746864
1087770,20.356653,3.939532
1087032,14.1135845,7.620739
1085115,19.960255,1.1032798
1081066,14.651556,4.8018017
1082552,19.00728,1.7774732
1085175,20.839872,3.1596127
1085632,20.736095,4.2780933
1087377,14.218199,5.031766
1084791,20.71332,1.4304892
1088712,15.342168,4.951313
1082892,18.932102,0.9795084
1082008,20.730097,0.8627651
1087052,16.263159,4.7549148
1087844,20.542103,0.55317616
1088233,20.973463,3.7783747
1083364,20.670872,4.074182
1088935,15.303032,7.5651507
1088264,20.57942,4.5177603
1081730,20.820812,4.4266515
1084389,19.741934,0.8630783
1081927,16.760622,6.486482
1086396,15.580399,3.7254045
1083832,20.34156,1.1352082
1084150,19.971436,0.75763243
1090080,16.481668,7.036083
1082389,21.001617,3.264218
1089762,20.309292,4.473722
1082628,20.869144,4.305236
1084673,21.058197,1.358694
1087124,15.871746,5.099897
1089677,18.236599,3.8477185
1086572,16.709137,6.9216237
1083403,18.910656,1.7740469
1088888,14.374046,5.5006056
1080837,20.297478,2.8635907
1089516,16.660515,8.428035
1085154,20.518785,2.499468
1081398,14.33076,7.6415625
1087630,19.710035,0.91547775
1087313,19.985447,2.5373092
1084526,19.39669,0.3061667
1089842,14.031403,7.836833
1083904,19.822214,2.3445404
1087134,14.2073765,5.464415
1087401,14.97545,5.2985015
1086717,18.603971,3.4230409
1089293,15.717322,7.9711776
1081376,15.0324955,5.340605
1089924,20.252007,2.9292266
1085308,19.89803,1.9650844
1082226,16.8964,7.3984056
1082345,20.419136,4.869579
1083348,19.457422,0.5182849
1081227,19.89095,3.2241726
1087790,14.564366,5.774322
1087472,14.345163,5.184182
1082432,20.917978,2.143281
1081667,20.42422,5.4263344
1087209,21.013565,2.1667855
1088505,15.828274,8.044831
1084382,16.299128,6.2302604
1088864,14.1587515,6.0625806
1083227,15.973313,5.9882197
1085365,13.671364,5.4657254
1083676,20.474915,3.8224556
1082846,20.964941,3.657051
1089633,16.786148,8.198209
1086810,17.935766,6.3021626
1087310,15.615297,6.1304207
1085547,16.236616,8.624019
1085400,15.375479,5.0939016
1082303,19.840372,3.1432521
1086872,15.577702,4.4487915
1082273,16.354866,6.8577695
1081464,13.344028,5.2376566
1088516,16.644281,7.266753
1082167,20.859594,3.815782
1083254,21.030813,3.8006856
1086294,16.364727,8.77028
1081591,16.03838,8.13647
1084196,21.292818,3.9517603
1087627,20.28405,1.7335842
1090172,13.931822,7.8925943
1087717,13.754811,4.8364515
1089478,15.733918,8.128573
1081152,20.690401,4.012963
1086000,15.894323,5.5707307
1082077,16.241655,6.720562
1089408,20.580341,4.657616
1085558,19.866896,0.89630127
1087805,18.59928,3.460229
1082995,17.428612,6.615277
1089991,16.366653,7.8384585
1080958,18.672548,3.7201874
1084972,14.216841,5.1404696
1082069,21.299395,3.8365483
1081916,16.45746,6.726179
1082276,15.636419,6.2660823
1083682,21.03706,2.9291375
1089833,13.9233265,7.898152
1083493,19.659706,0.9690158
1086145,15.276644,4.419637
1082187,16.965374,6.6557965
1086683,15.374681,5.710791
1087849,20.708553,4.8688164
1082932,20.7552,0.6315676
1082040,13.67037,5.2999806
1088774,16.401892,6.2579913
1088587,13.9275255,7.9011173
1083016,21.424229,2.8974538
1086131,15.824741,5.565427
1084377,16.271624,5.494355
1087485,14.676235,6.934106
1083255,19.445723,0.645423
1088680,16.701054,7.4289374
1083422,19.960186,3.1523669
1081520,17.443394,7.138713
1082659,21.000952,4.5604873
1082774,21.26338,3.3609698
1085483,16.36143,4.667791
1083798,21.343605,3.886865
1088117,16.679451,6.8238
1081702,15.882008,7.941116
1086947,20.993029,3.5600626
1082794,16.839252,7.33057
1087331,17.521814,6.557881
1081875,16.100716,8.285729
1087395,14.109493,5.375999
1087907,18.004503,6.4361787
1087183,14.788841,4.892136
1087043,20.851068,3.479999
1090177,14.337744,7.6469836
1089197,16.132208,6.7731843
1080963,16.927631,7.1711082
1083259,19.608982,0.23191014
1089835,16.739872,8.113878
1089350,16.650923,7.3520007
1083146,20.919405,3.7171807
1088838,15.901231,6.453959
1087180,16.213097,5.022925
1085549,19.943888,3.6405034
1082602,19.466858,0.75508314
1082916,20.437485,1.01048
1086164,15.876667,5.9850683
1086932,20.900625,3.499986
1085412,14.013435,7.4805117
1090084,15.165324,7.1026864
1083383,20.783792,4.7391777
1085980,20.913513,2.9558473
1084967,16.778526,4.815221
1086831,14.75163,5.56102
1083198,20.427217,5.4750314
1089282,17.166363,6.2601485
1085536,14.785094,4.5199146
1085825,15.802095,3.9096296
1082952,19.85225,0.7956001
1084174,14.222279,5.4709315
1082251,20.807865,3.1898248
1088750,15.516432,7.3137665
1081440,16.839857,5.9222007
1080927,16.519726,8.029706
1084346,21.430094,4.1095896
1081356,13.440794,5.826506
1087569,14.441931,4.6201763
1081257,14.008636,7.8306828
1087622,20.318247,0.64919156
1083468,21.2579,2.0180008
1083951,15.9392805,6.201711
1088970,15.899742,8.824427
1083737,20.120378,3.4756522
1086847,14.943717,4.6155124
1085215,14.319604,5.1630034
1089274,13.926079,7.895728
1089506,15.68181,8.965103
1086002,14.19872,5.2146063
1086337,15.622412,3.7474463
1086520,15.829374,5.377092
1081452,17.528131,7.175918
1084103,20.962244,2.6287334
1088558,20.10272,0.9979506
1083873,21.281733,2.061522
1084605,20.313696,2.2140827
1082218,17.314327,6.50374
1083790,20.211603,3.1287658
1084040,19.9377,0.6081462
1083242,16.5971,5.502529
1089087,16.679207,8.04373
1086959,21.005116,2.226936
1083142,15.587715,7.794113
1086808,16.309189,4.4317756
1087067,16.295738,4.4752083
1083335,20.60036,0.5256474
1083460,20.393867,1.5510966
1088221,17.896446,6.4637685
1089356,18.540644,3.6650221
1083846,20.722553,0.8049453
1084317,20.570684,3.9598756
1089443,14.3656845,7.4320836
1087872,17.444817,6.633636
1086371,19.905838,2.359787
1081093,15.641494,5.445569
1082293,19.67688,1.7841123
1090168,21.237823,3.0515301
1084335,20.020653,2.399067
1087919,20.900208,3.6970375
1086863,19.727888,0.9494602
1089792,15.921008,6.7762284
1083392,21.296827,3.9168766
1088358,18.357462,3.731276
1086573,20.98663,0.9840179
1083149,15.380203,5.35334
1085288,14.705834,4.5288363
1084754,21.079433,2.0664406
1089190,16.358894,8.297913
1081918,15.4349,7.998083
1082388,20.858719,1.5615387
1089259,16.413298,6.1345525
1088059,15.846115,8.649117
1083692,20.847538,3.2230756
1085595,15.578746,3.6984124
1087196,14.317229,4.569834
1089812,18.989021,1.8931527
1086201,15.8901005,5.5992575
1088949,21.0691,1.0514978
1084479,21.550175,3.6723943
1083603,20.673845,3.7472413
1083021,21.058142,1.2702359
1087299,21.069736,2.0857577
1087964,17.533741,6.6615734
1081522,19.90849,1.8602641
1081736,15.438163,5.0196104
1082286,18.209272,6.4532022
1082243,20.369543,4.0473075
1085553,21.101776,3.1313324
1083044,20.957314,1.423952
1083670,19.530405,0.4041633
1084722,20.474468,4.5643325
1087048,20.994078,2.1545208
1085197,21.044666,3.4516041
1088783,17.052324,6.1955757
1089028,16.764576,8.212036
1089240,15.330645,8.824524
1084308,20.205744,2.0039852
1085196,20.274529,0.59720385
1085225,20.461918,1.0103016
1086006,15.032364,4.6721277
1088474,14.615811,7.727044
1085023,16.756319,5.7052975
1083063,20.439053,0.96508306
1087280,14.09066,5.3472667
1089367,15.742993,7.92866
1087045,16.261002,5.741059
1084292,20.615929,1.3053594
1084764,21.012022,1.2524505
1087941,15.776526,5.9623837
1082983,20.433575,0.8597404
1089675,15.67261,8.654058
1086188,21.10425,3.7526486
1084724,20.656097,4.4003444
1089064,15.590241,4.7196355
1082810,21.0297,2.0542972
1088786,15.768028,8.782001
1083891,19.771427,0.8541817
1082675,20.818218,3.6731322
1085700,15.36751,8.4301605
1085777,18.797138,3.152023
1085146,20.668558,3.9841814
1087871,17.342196,6.487293
1088163,19.41373,0.2868197
1080968,16.522377,6.201311
1089503,16.358221,7.2918906
1090159,18.550535,3.4927032
1087188,15.055994,4.727699
1086157,15.641548,3.7463946
1082003,20.406935,3.0683057
1081716,19.640009,0.981503
1087986,17.407965,6.241906
1084704,20.969725,0.92293894
1089382,16.263847,8.314245
1087337,15.644502,5.967975
1089909,16.901072,6.7634115
1089546,18.954088,0.8618233
