text_id,text,type
1090605,negreira,PERSON
1090209,gavi,PERSON
1090209,negreira,PERSON
1090940,negreira,PERSON
1091161,negreira,OTHER
1091203,barsa,ORGANIZATION
1091203,barsa,ORGANIZATION
1091634,madrid,ORGANIZATION
1091634,barça,ORGANIZATION
1091457,negreira,PERSON
1091457,barça,ORGANIZATION
1091401,negreira,PERSON
1091238,madrid,ORGANIZATION
1091238,madrid,ORGANIZATION
1091238,negreira,PERSON
1091238,madrid,ORGANIZATION
1091238,negreira,PERSON
1082443,barsa,ORGANIZATION
1082443,madrid,ORGANIZATION
1088543,negreira,PERSON
1090173,negreira,PERSON
1087865,barça,ORGANIZATION
1089365,rfef,ORGANIZATION
1089365,negreira,ORGANIZATION
1082177,negreira,PERSON
1086518,negreira,PERSON
1084096,negreira boys,ORGANIZATION
1089582,negreira,PERSON
1089582,barça,ORGANIZATION
1089582,estrada fernández,PERSON
1089582,var,ORGANIZATION
1089582,var,ORGANIZATION
1089539,barsa,ORGANIZATION
1083777,barsa,ORGANIZATION
1082647,vinicius,PERSON
1084923,barsa,ORGANIZATION
1086245,negreira,PERSON
1086245,gavi,PERSON
1087093,negreira fc,ORGANIZATION
1089059,negreira,PERSON
1089059,madrid,ORGANIZATION
1089059,madrid,ORGANIZATION
1088419,medina cantalejo,PERSON
1089575,negreira,PERSON
1089575,barcelona,ORGANIZATION
1086602,negreira,PERSON
1090288,madrid,ORGANIZATION
1090288,barsa,PERSON
1091420,barsa,ORGANIZATION
1091420,gavi,PERSON
1091430,madrid,ORGANIZATION
1091430,barsa,ORGANIZATION
1091031,barcelona,ORGANIZATION
1091031,enríquez negreira,PERSON
1091583,barcelona,ORGANIZATION
1091583,negreira,PERSON
1091560,gavi,PERSON
1091560,negreira,PERSON
1090604,negreira,PERSON
1090458,negreira,PERSON
1090710,madrid,ORGANIZATION
1090710,madrid,ORGANIZATION
1091565,barsa,PERSON
1090412,madrid,ORGANIZATION
1090412,negreira,PERSON
1090941,madrid,ORGANIZATION
1090330,negreira,PERSON
1090330,madrid,LOCATION
1090330,vinicius,PERSON
1090769,madrid,LOCATION
1090262,negreira fc,ORGANIZATION
1090978,barsa,ORGANIZATION
1090978,vini,PERSON
1091274,madrid,ORGANIZATION
1090824,xavi,PERSON
1090824,negreira,PERSON
1090601,negreira,PERSON
1091538,barsa,ORGANIZATION
1090901,negreira,PERSON
1090743,vinicius,PERSON
1090743,negreira,PERSON
1090743,real madrid,ORGANIZATION
1090780,barsa,ORGANIZATION
1091297,madrid,ORGANIZATION
1090280,negreira,PERSON
1091096,gavi,PERSON
1091096,real madrid,ORGANIZATION
1091096,negreira,PERSON
1091476,vinicius,PERSON
1091476,vinicius,PERSON
1091476,negreira,EVENT
1090607,rfef,ORGANIZATION
1090607,barça,ORGANIZATION
1090607,negreira',ORGANIZATION
1090607,federación,ORGANIZATION
1091232,negreira,PERSON
1091232,federación,ORGANIZATION
1090560,negreira,ORGANIZATION
1090560,vini,PERSON
1090926,negreira,PERSON
1090975,negreira,PERSON
1090719,negreira,PERSON
1091361,xavi,PERSON
1091361,barsa,ORGANIZATION
1091361,madrid,ORGANIZATION
1090299,enríquez negreira,PERSON
1090712,barsa,PERSON
1090843,barça,ORGANIZATION
1090843,negreira,PERSON
1090654,barça,ORGANIZATION
1090654,negreira,PERSON
1090902,fiscalía,ORGANIZATION
1090902,negreira,PERSON
1090786,negreira,PERSON
1091167,estrada fernández,PERSON
1091167,var,ORGANIZATION
1091167,negreira,PERSON
1090254,negreira,PERSON
1091170,barça,ORGANIZATION
1091170,negreira,PERSON
1090269,federación,ORGANIZATION
1090269,negreira,PERSON
1090666,uefa,ORGANIZATION
1091220,negreira,PERSON
1091655,madrid,ORGANIZATION
1091655,barsa,ORGANIZATION
1090722,el barsa,ORGANIZATION
1091367,negreira,PERSON
1091557,madrid,ORGANIZATION
1090562,barça,ORGANIZATION
1090863,madrid,ORGANIZATION
1090988,negreira,PERSON
1091543,gavi,PERSON
1091543,negreira,ORGANIZATION
1090835,negreira,PERSON
1090729,negreira,PERSON
1090729,barça,ORGANIZATION
1091672,barça,ORGANIZATION
1091673,madrid,ORGANIZATION
1091673,barsa,ORGANIZATION
1091359,vinicius,PERSON
1091523,gavi,PERSON
1091188,laporta,PERSON
1091427,barsa,ORGANIZATION
1091427,barsa,ORGANIZATION
1091427,madrid,ORGANIZATION
1091427,barsa,ORGANIZATION
1090351,negreira,PERSON
1090331,negreira boys,ORGANIZATION
1090431,negreira,PERSON
1090920,negreira,PERSON
1083425,barsa,ORGANIZATION
1083425,el barsa,ORGANIZATION
1090733,negreira,PERSON
1090505,barsa,ORGANIZATION
1090505,madrid,ORGANIZATION
1090478,real madrid,ORGANIZATION
1090478,negreira,PERSON
1090728,realmadrid,ORGANIZATION
1090728,barsa,ORGANIZATION
1090728,xavi,ORGANIZATION
1090728,madrid,ORGANIZATION
1091575,federación,ORGANIZATION
1091575,negreira,PERSON
1091315,negreira,PERSON
1091315,negreira,PERSON
1091662,negreira,PERSON
1090355,negreira,PERSON
1090355,estrada fernández,PERSON
1090405,vinicius,PERSON
1090405,negreira,PERSON
1090558,barsa,ORGANIZATION
1091196,vinicius,PERSON
1091196,vinicius,PERSON
1091196,negreira,PERSON
1090304,negreira,PERSON
1090206,negreira,PERSON
1090784,barsa,ORGANIZATION
1090784,madrid,ORGANIZATION
1090341,barsa,ORGANIZATION
1091561,negreira,PERSON
1091629,madrid,ORGANIZATION
1091629,negreira,PERSON
1091257,negreira,PERSON
1090394,xavi,PERSON
1090394,vini,PERSON
1090490,barsa,ORGANIZATION
1091333,negreira,PERSON
1091333,barça,ORGANIZATION
1091333,rfef,ORGANIZATION
1091405,negreira,PERSON
1091424,negreira,PERSON
1090737,madrid,ORGANIZATION
1090737,negreira,PERSON
1090927,negreira,PERSON
1091351,negreira,PERSON
1091276,real madrid,ORGANIZATION
1091276,negreira,PERSON
1091165,negreira,PERSON
1091165,barça,ORGANIZATION
1090500,negreira,PERSON
1090685,negreira,PERSON
1091006,negreira,PERSON
1090932,negreira,PERSON
1091121,madrid,ORGANIZATION
1090817,barsa,ORGANIZATION
1090817,rfef,PERSON
1090817,laporta,PERSON
1090900,barsa,ORGANIZATION
1090900,madrid,ORGANIZATION
1090900,ancelotti,PERSON
1090853,negreira,OTHER
1091547,negreira,PERSON
1091211,barsa,ORGANIZATION
1090502,xavi,PERSON
1091532,vini,PERSON
1091532,gavi,PERSON
1091532,negreira,PERSON
1090808,madrid,ORGANIZATION
1090808,barsa,ORGANIZATION
1091136,negreira,PERSON
1091301,negreira,PERSON
1091531,vinicius,PERSON
1091531,gavi,PERSON
1091531,gavi,PERSON
1091531,cta,ORGANIZATION
1091502,negreira,LOCATION
1090942,negreira,PERSON
1090427,gavi,PERSON
1091112,barcelona,ORGANIZATION
1090726,negreira,PERSON
1090787,barça,ORGANIZATION
1090787,negreira,PERSON
1091363,negreira,PERSON
1091052,negreira boys,ORGANIZATION
1091298,negreira,PERSON
1091022,negreira,PERSON
1091071,rfef,ORGANIZATION
1090484,negreira',PERSON
1090484,rfef,ORGANIZATION
1091306,madrid,ORGANIZATION
1091306,negreira,PERSON
1090434,negreira,PERSON
1090347,barça,ORGANIZATION
1090347,negreira,PERSON
1091394,negreira,PERSON
1091046,negreira,PERSON
1090846,estrada fernández,PERSON
1090846,enríquez negreira,PERSON
1090846,fiscalía,ORGANIZATION
1090972,negreira,PERSON
1090677,negreira,PERSON
1091539,vinicius,PERSON
1091539,ctarfef,PERSON
1091539,negreira,PERSON
1091343,madrid,ORGANIZATION
1091343,negreira,ORGANIZATION
1091334,negreira,ORGANIZATION
1090460,federación,ORGANIZATION
1090460,negreira,PERSON
1090260,negreira,PERSON
1090260,laporta,PERSON
1090260,madrid,ORGANIZATION
1090260,barcelona,ORGANIZATION
1090260,enríquez negreira,PERSON
1090260,real madrid,ORGANIZATION
1091118,negreira,PERSON
1090928,negreira,PERSON
1091518,negreira,PERSON
1091426,barça,ORGANIZATION
1091426,negreira,PERSON
1090931,barsa,PERSON
1090918,negreira,PERSON
1091065,negreira,PERSON
1090327,negreira,EVENT
1091154,negreira,PERSON
1091487,negreira,PERSON
1091644,negreira,LOCATION
1090583,federación,ORGANIZATION
1090583,negreira,PERSON
1091454,barça,ORGANIZATION
1091454,negreira,PERSON
1091639,fiscalía,ORGANIZATION
1091639,negreira,PERSON
1090592,barça,ORGANIZATION
1090592,fiscalía,ORGANIZATION
1090592,negreira,PERSON
1091432,negreira,PERSON
1090273,barsa,ORGANIZATION
1090702,negreira,TITLE
1090527,barça,ORGANIZATION
1090527,negreira,PERSON
1090974,negreira,PERSON
1090552,madrid,LOCATION
1090552,barsa,LOCATION
1091572,barsa,ORGANIZATION
1091388,barsa,ORGANIZATION
1091388,madrid,ORGANIZATION
1091591,negreira,PERSON
1091127,realmadrid,ORGANIZATION
1091127,negreira,PERSON
1090344,negreira,PERSON
1091511,madrid,ORGANIZATION
1090967,fiscalía,ORGANIZATION
1090967,negreira,TITLE
1090516,ctarfef,ORGANIZATION
1090516,enríquez negreira,PERSON
1090335,negreira,PERSON
1091070,negreira,PERSON
1091377,barsa,ORGANIZATION
1091377,xavi,PERSON
1091327,realmadrid,ORGANIZATION
1091549,barsa,PERSON
1091549,xavi,PERSON
1091549,madrid,LOCATION
1090225,barsa,ORGANIZATION
1091587,barsa,ORGANIZATION
1091063,negreira,PERSON
1091063,estrada fernández,PERSON
1091514,negreira,PERSON
1091240,vinicius,PERSON
1091062,vinicius,PERSON
1090970,madrid,ORGANIZATION
1090970,barsa,ORGANIZATION
1091330,negreira,PERSON
1090556,xavi,PERSON
1090556,negreira,PERSON
1090556,el barsa,PERSON
1090643,negreira,PERSON
1091350,negreira,PERSON
1090717,negreira,PERSON
1091089,negreira fc,ORGANIZATION
1090296,enríquez negreira,PERSON
1091135,negreira,PERSON
1091135,fc barcelona,ORGANIZATION
1091425,negreira,PERSON
1090641,barsa,PERSON
1090714,negreira,PERSON
1090830,barsa,PERSON
1091689,vini,PERSON
1091689,gavi,PERSON
1091689,negreira,PERSON
1090456,fiscalía,ORGANIZATION
1090456,negreira,PERSON
1090515,negreira,PERSON
1091309,negreira,PERSON
1091309,vinicius,PERSON
1091160,negreira',PERSON
1091444,negreira,PERSON
1091225,negreira,PERSON
1091210,real madrid,ORGANIZATION
1091210,negreira,PERSON
1090745,negreira,PERSON
1091273,barsa,LOCATION
1091510,barsa,ORGANIZATION
1091510,barsa,ORGANIZATION
1091005,negreira boys,ORGANIZATION
1091440,barsa,ORGANIZATION
1091440,madrid,ORGANIZATION
1091080,barcelona,ORGANIZATION
1090858,negreira,PERSON
1091275,barça,ORGANIZATION
1091275,negreira,PERSON
1091275,madrid,ORGANIZATION
1090700,negreira,PERSON
1091608,madrid,ORGANIZATION
1091608,barsa,ORGANIZATION
1091663,estrada fernández,PERSON
1091663,negreira,PERSON
1091663,cta,ORGANIZATION
1091437,negreira,PERSON
1091437,vinicius,PERSON
1091437,gavi,PERSON
1091437,gavi,PERSON
1091245,negreira,PERSON
1090336,negreira,PERSON
1090761,negreira,PERSON
1090761,barça,ORGANIZATION
1090761,madrid,ORGANIZATION
1090761,ctarfef,ORGANIZATION
1090950,negreira,PERSON
1090950,negreira,PERSON
1091464,barsa,PERSON
1091053,madrid,ORGANIZATION
1090491,negreira,PERSON
1091013,uefa,ORGANIZATION
1091013,negreira,PERSON
1091013,barça,ORGANIZATION
1090323,ancelotti,PERSON
1090323,barsa,ORGANIZATION
1090995,madrid,ORGANIZATION
1090995,negreira,PERSON
1091500,negreira,PERSON
1091416,barsa,ORGANIZATION
1091416,xavi,PERSON
1091416,araujo,PERSON
1091416,vini,PERSON
1091321,negreira,PERSON
1091321,barça,ORGANIZATION
1090662,negreira,PERSON
1091004,barsa,ORGANIZATION
1091064,barsa,ORGANIZATION
1091064,xavi,PERSON
1090832,barsa,ORGANIZATION
1091686,barsa,ORGANIZATION
1091686,madrid,ORGANIZATION
1090821,uefa,ORGANIZATION
1090821,fc barcelona,ORGANIZATION
1090821,negreira',PERSON
1090446,ctarfef,PERSON
1090446,negreira,PERSON
1090899,negreira,EVENT
1091108,cta,ORGANIZATION
1091570,rfef,ORGANIZATION
1091570,barcelona,ORGANIZATION
1090540,madrid,ORGANIZATION
1090540,negreira,PERSON
1091202,madrid,ORGANIZATION
1091050,gavi,PERSON
1091300,negreira,PERSON
1090829,vinicius,PERSON
1090829,vinicius,PERSON
1090829,barça,ORGANIZATION
1085523,negreira,PERSON
1085523,barcelona,ORGANIZATION
1085523,madrid,LOCATION
1085523,barcelona,ORGANIZATION
1091533,uefa,ORGANIZATION
1091533,fc barcelona,ORGANIZATION
1091533,negreira,PERSON
1091295,madrid,ORGANIZATION
1091295,negreira,PERSON
1091055,madrid,ORGANIZATION
1091055,barsa,ORGANIZATION
1090496,ctarfef,ORGANIZATION
1090496,madrid,ORGANIZATION
1090496,madrid,ORGANIZATION
1090496,negreira,PERSON
1090758,madrid,ORGANIZATION
1090758,negreira,PERSON
1090310,negreira,PERSON
1091213,negreira,PERSON
1090215,barcelona,ORGANIZATION
1090215,negreira,PERSON
1090215,uefa,ORGANIZATION
1090877,estrada fernández,PERSON
1090877,rfef,ORGANIZATION
1090877,negreira,PERSON
1090877,fiscalía,ORGANIZATION
1090877,rfef,ORGANIZATION
1090868,xavi,PERSON
1090278,barsa,ORGANIZATION
1091216,negreira,PERSON
1090898,negreira,PERSON
1091190,barça,ORGANIZATION
1091190,negreira,PERSON
1091190,madrid,ORGANIZATION
1091190,negreira,PERSON
1090963,barça,ORGANIZATION
1090963,xavi,PERSON
1090963,negreira,PERSON
1090625,negreira,PERSON
1090374,federación,ORGANIZATION
1090374,negreira,PERSON
1091304,vinicius,PERSON
1091304,vinicius,PERSON
1091304,negreira,ORGANIZATION
1090814,madrid,ORGANIZATION
1090814,negreira,PERSON
1090814,vinicius,PERSON
1090775,madrid,ORGANIZATION
1090775,negreira,PERSON
1090908,barsa,ORGANIZATION
1091331,real madrid,ORGANIZATION
1091331,fc barcelona,ORGANIZATION
1091331,negreira,PERSON
1091194,negreira,PERSON
1091090,negreira,PERSON
1091138,negreira,LOCATION
1091625,barcelona,ORGANIZATION
1091625,negreira,PERSON
1090910,laporta,PERSON
1090910,negreira,PERSON
1091372,madrid,ORGANIZATION
1091372,barsa,ORGANIZATION
1090437,negreira,PERSON
1091484,negreira,PERSON
1090537,realmadrid,ORGANIZATION
1090537,negreira,PERSON
1090636,negreira,PERSON
1090636,negreira,PERSON
1091100,negreira,PERSON
1090937,negreira,PERSON
1091433,negreira,PERSON
1090936,madrid,ORGANIZATION
1090476,negreira,LOCATION
1090312,negreira,PERSON
1091412,negreira,PERSON
1090621,madrid,ORGANIZATION
1090621,madrid,ORGANIZATION
1091067,real madrid,ORGANIZATION
1091067,negreira,PERSON
1091067,ctarfef,ORGANIZATION
1090760,xavi,PERSON
1090760,vini,PERSON
1090760,gavi,PERSON
1090760,negreira,PERSON
1090410,ctarfef,ORGANIZATION
1090410,negreira,PERSON
1090509,negreira,PERSON
1091197,negreira,PERSON
1090680,estrada fernández,PERSON
1090680,barsa,ORGANIZATION
1090680,negreira,PERSON
1091218,negreira,PERSON
1091314,negreira,PERSON
1090663,madrid,ORGANIZATION
1090663,madrid,ORGANIZATION
1090207,barsa,ORGANIZATION
1090207,madrid,ORGANIZATION
1091516,gavi,PERSON
1091516,var,OTHER
1090789,negreira',ORGANIZATION
1090789,negreira,ORGANIZATION
1090789,federación,ORGANIZATION
1090303,madrid,ORGANIZATION
1091204,negreira,ORGANIZATION
1090732,negreira,PERSON
1090559,barsa,PERSON
1090559,madrid,ORGANIZATION
1090459,barsa,ORGANIZATION
1090459,ancelotti,PERSON
1090488,barça,ORGANIZATION
1090488,negreira,ORGANIZATION
1091236,negreira,PERSON
1091414,madrid,ORGANIZATION
1091414,barsa,ORGANIZATION
1091073,barsa,ORGANIZATION
1090348,negreira,PERSON
1090348,gavi,PERSON
1091666,uefa,ORGANIZATION
1091364,negreira,OTHER
1091553,vini,PERSON
1091553,negreira,PERSON
1091553,barsa,ORGANIZATION
1091130,negreira,PERSON
1091120,enríquez negreira,PERSON
1090709,negreira,PERSON
1090882,uefa,ORGANIZATION
1090882,negreira,PERSON
1090470,fiscalía,ORGANIZATION
1090470,federación,ORGANIZATION
1090470,enríquez negreira,PERSON
1091261,medina cantalejo,PERSON
1090475,negreira,PERSON
1091597,barcelona,LOCATION
1091460,negreira,PERSON
1091497,negreira,PERSON
1090890,negreira,PERSON
1090388,barça,ORGANIZATION
1090388,barça,ORGANIZATION
1090692,negreira,PERSON
1091413,negreira,PERSON
1091069,xavi,PERSON
1091122,madrid,ORGANIZATION
1091122,pedri,PERSON
1090657,madrid,ORGANIZATION
1090657,barsa,PERSON
1090657,madrid,ORGANIZATION
1091481,negreira,PERSON
1091458,barsa,ORGANIZATION
1091458,madrid,ORGANIZATION
1091458,madrid,ORGANIZATION
1091458,barsa,ORGANIZATION
1091458,madrid,ORGANIZATION
1090474,federación,ORGANIZATION
1090474,negreira,PERSON
1091111,negreira,PERSON
1091075,gavi,PERSON
1091075,negreira,PERSON
1091075,barça,ORGANIZATION
1090486,negreira,PERSON
1090486,madrid,ORGANIZATION
1090989,vinicius,PERSON
1090989,vinicius,PERSON
1090989,negreira,PERSON
1090608,negreira,PERSON
1090608,negreira,PERSON
1091265,negreira,PERSON
1090345,madrid,ORGANIZATION
1090345,madrid,ORGANIZATION
1090345,madrid,ORGANIZATION
1090873,barsa,ORGANIZATION
1090873,barsa,ORGANIZATION
1090648,negreira,PERSON
1090612,negreira,PERSON
1091550,xavi,PERSON
1091550,madrid,ORGANIZATION
1091550,barsa,PERSON
1091550,pedri,PERSON
1091550,madrid,ORGANIZATION
1091550,barsa,ORGANIZATION
1090768,negreira,PERSON
1090541,negreira,PERSON
1090220,negreira',PERSON
1090220,rfef,ORGANIZATION
1091074,negreira boys,ORGANIZATION
1091392,real madrid,ORGANIZATION
1091285,negreira,PERSON
1090622,negreira',PERSON
1090741,madrid,ORGANIZATION
1090741,barsa,ORGANIZATION
1090640,negreira,PERSON
1090270,negreira,PERSON
1091009,gavi,PERSON
1091009,negreira,PERSON
1090811,enríquez negreira,PERSON
1090935,negreira,PERSON
1091536,fiscalía,ORGANIZATION
1091536,negreira,OTHER
1091144,negreira,PERSON
1091144,enríquez negreira,PERSON
1090718,negreira,PERSON
1090391,negreira,PERSON
1090506,negreira,PERSON
1090326,negreira,EVENT
1090615,barsa,ORGANIZATION
1090510,negreira,PERSON
1090244,barsa,ORGANIZATION
1090422,negreira,PERSON
1090422,barça,ORGANIZATION
1091290,negreira,PERSON
1090324,negreira,EVENT
1091499,xavi,PERSON
1091499,negreira,PERSON
1090897,barsa,LOCATION
1090320,negreira,EVENT
1090360,barsa,ORGANIZATION
1091626,real madrid,ORGANIZATION
1091626,barsa,ORGANIZATION
1091650,federación,ORGANIZATION
1090876,negreira,PERSON
1090958,barsa,ORGANIZATION
1090981,barsa,ORGANIZATION
1090981,madrid,ORGANIZATION
1090981,real madrid,ORGANIZATION
1091104,negreira,PERSON
1090493,enríquez negreira,PERSON
1091461,negreira,PERSON
1090557,barsa,PERSON
1090593,madrid,ORGANIZATION
1090593,negreira,TITLE
1091606,negreira,LOCATION
1090857,estrada fernández,PERSON
1090857,negreira,PERSON
1091114,barsa,ORGANIZATION
1091114,ctarfef,ORGANIZATION
1091131,barsa,ORGANIZATION
1091131,real madrid,ORGANIZATION
1091131,real madrid,ORGANIZATION
1091131,vini,PERSON
1091079,rfef,ORGANIZATION
1091079,barça,ORGANIZATION
1091079,negreira',ORGANIZATION
1091079,rfef,ORGANIZATION
1091030,madrid,ORGANIZATION
1091657,negreira,PERSON
1091657,barsa,ORGANIZATION
1091657,madrid,ORGANIZATION
1091026,negreira,PERSON
1090859,barsa,LOCATION
1090453,negreira,PERSON
1090193,barcelona,LOCATION
1090193,negreira,PERSON
1090847,negreira,OTHER
1091478,madrid,LOCATION
1091478,negreira,PERSON
1090798,real madrid,ORGANIZATION
1090798,barsa,ORGANIZATION
1091385,negreira,PERSON
1090914,laporta,PERSON
1090914,negreira,PERSON
1090954,barsa,ORGANIZATION
1091643,xavi,PERSON
1090462,barsa,ORGANIZATION
1090462,ancelotti,PERSON
1091638,negreira,PERSON
1091609,enríquez negreira,PERSON
1090396,enríquez negreira,PERSON
1090952,negreira,PERSON
1090980,barsa,ORGANIZATION
1090980,madrid,ORGANIZATION
1090813,negreira,PERSON
1090813,vinicius,PERSON
1090321,negreira,PERSON
1090367,negreira,PERSON
1090736,negreira,PERSON
1090364,negreira,PERSON
1090192,el barsa,ORGANIZATION
1090192,real madrid,ORGANIZATION
1091209,cta,ORGANIZATION
1091209,negreira,PERSON
1091660,madrid,ORGANIZATION
1091660,barsa,ORGANIZATION
1090809,negreira,PERSON
1091249,negreira,PERSON
1090522,negreira,PERSON
1091281,realmadrid,ORGANIZATION
1091281,barsa,ORGANIZATION
1091493,negreira,PERSON
1091493,barça,ORGANIZATION
1090691,vinicius,PERSON
1090691,araujo,PERSON
1090691,araujo,PERSON
1090691,gavi,PERSON
1090691,negreira,PERSON
1090256,negreira,PERSON
1091564,medina cantalejo,PERSON
1091564,negreira,PERSON
1091564,madrid,ORGANIZATION
1091447,barsa,ORGANIZATION
1090221,negreira',TITLE
1090221,estrada fernández,PERSON
1090679,negreira,PERSON
1090576,barça,ORGANIZATION
1090576,negreira,PERSON
1091172,negreira,PERSON
1091656,real madrid,ORGANIZATION
1091656,barcelona,ORGANIZATION
1091656,madrid,ORGANIZATION
1091656,barsa,ORGANIZATION
1091656,madrid,ORGANIZATION
1091423,madrid,ORGANIZATION
1091423,barsa,ORGANIZATION
1090833,laporta,PERSON
1090833,negreira,PERSON
1091146,gavi,PERSON
1091146,negreira,PERSON
1091146,ancelotti,PERSON
1091146,gavi,PERSON
1090352,negreira,PERSON
1091599,federación,ORGANIZATION
1090770,rfef,ORGANIZATION
1090770,negreira',PERSON
1091084,barsa,PERSON
1091176,enríquez negreira,PERSON
1091176,uefa,ORGANIZATION
1090746,madrid,ORGANIZATION
1090746,barsa,ORGANIZATION
1090575,madrid,ORGANIZATION
1090575,barsa,ORGANIZATION
1090213,barsa,ORGANIZATION
1090213,madrid,ORGANIZATION
1091652,madrid,ORGANIZATION
1091652,barsa,ORGANIZATION
1091195,real madrid,ORGANIZATION
1091000,barcelona,ORGANIZATION
1091000,negreira,PERSON
1091192,negreira,PERSON
1090472,vinicius,PERSON
1090472,negreira,PERSON
1090377,negreira,PERSON
1090630,barsa,LOCATION
1091598,barsa,ORGANIZATION
1091598,madrid,ORGANIZATION
1091270,negreira,PERSON
1091058,barça,ORGANIZATION
1090880,estrada fernández,PERSON
1090880,rfef,ORGANIZATION
1090880,negreira,PERSON
1090880,fiscalía,ORGANIZATION
1090880,rfef,ORGANIZATION
1091261,negreira,PERSON
1091180,negreira,PERSON
1090195,negreira,PERSON
1091150,barcelona,ORGANIZATION
1091150,negreira,PERSON
1090578,federación,ORGANIZATION
1090578,negreira,PERSON
1090429,rfef,ORGANIZATION
1090429,enríquez negreira,PERSON
1090403,negreira,PERSON
1090874,negreira,PERSON
1090976,var,ORGANIZATION
1090976,barça,ORGANIZATION
1090976,barsa,PERSON
1091254,gavi,PERSON
1091456,negreira,PERSON
1091129,madrid,ORGANIZATION
1091630,barça,ORGANIZATION
1091630,barça,ORGANIZATION
1091630,gavi,PERSON
1091328,barsa,ORGANIZATION
1091328,madrid,ORGANIZATION
1090801,negreira,PERSON
1091077,vinicius,PERSON
1091077,negreira,PERSON
1091623,negreira,PERSON
1091346,negreira,PERSON
1090266,negreira,PERSON
1091562,negreira,PERSON
1091562,madrid,ORGANIZATION
1090544,barça,ORGANIZATION
1090544,xavi,PERSON
1090567,negreira,PERSON
1090526,medina cantalejo,PERSON
1090734,xavi,PERSON
1090734,negreira,PERSON
1091429,negreira,PERSON
1090219,negreira,PERSON
1090343,negreira,PERSON
1090428,barsa,ORGANIZATION
1090202,vinicius,PERSON
1090202,negreira,PERSON
1090563,laporta,PERSON
1090563,negreira,PERSON
1090665,madrid,ORGANIZATION
1090665,barça,ORGANIZATION
1090665,negreira,PERSON
1090644,madrid,ORGANIZATION
1091513,negreira,PERSON
1090661,barsa,ORGANIZATION
1091059,barsa,ORGANIZATION
1090480,gavi,PERSON
1090242,barsa,LOCATION
1090561,barsa,ORGANIZATION
1090561,madrid,ORGANIZATION
1090479,rfef,ORGANIZATION
1090235,madrid,LOCATION
1090994,negreira,PERSON
1090994,madrid,ORGANIZATION
1090704,barcelona,ORGANIZATION
1090704,negreira,PERSON
1091466,negreira,PERSON
1091466,madrid,PERSON
1091611,barsa,ORGANIZATION
1091234,negreira,PERSON
1090305,madrid,ORGANIZATION
1090258,fiscalía,ORGANIZATION
1090258,federación,ORGANIZATION
1090258,enríquez negreira,PERSON
1090694,madrid,ORGANIZATION
1090694,barsa,ORGANIZATION
1090694,madrid,ORGANIZATION
1090694,barsa,ORGANIZATION
1091229,barsa,ORGANIZATION
1090425,fiscalía,ORGANIZATION
1090425,rfef,ORGANIZATION
1090425,negreira,PERSON
1091318,barsa,ORGANIZATION
1091284,negreira,PERSON
1091001,barsa,ORGANIZATION
1091001,madrid,ORGANIZATION
1090647,barsa,ORGANIZATION
1090647,real madrid,ORGANIZATION
1090647,barcelona,ORGANIZATION
1090628,vinicius,PERSON
1090628,negreira,PERSON
1091496,negreira,PERSON
1091051,negreira,PERSON
1091051,barça,ORGANIZATION
1090577,fiscalía,ORGANIZATION
1090577,rfef,ORGANIZATION
1091116,barsa,ORGANIZATION
1091675,negreira boys,ORGANIZATION
1091590,barsa,ORGANIZATION
1090756,negreira,PERSON
1091283,madrid,ORGANIZATION
1091283,negreira,PERSON
1091376,el barsa,TITLE
1091299,madrid,ORGANIZATION
1091299,barça,ORGANIZATION
1091299,negreira,PERSON
1091585,uefa,ORGANIZATION
1091585,barça,ORGANIZATION
1091585,negreira',PERSON
1091007,el barsa,ORGANIZATION
1091480,negreira,PERSON
1091312,barcelona,ORGANIZATION
1091312,negreira,PERSON
1090294,negreira,PERSON
1090676,barsa,ORGANIZATION
1090356,negreira,PERSON
1091390,negreira,PERSON
1090551,negreira,PERSON
1090551,real madrid,ORGANIZATION
1090223,negreira,PERSON
1090210,barsa,ORGANIZATION
1090210,madrid,ORGANIZATION
1091563,barcelona,ORGANIZATION
1091563,negreira,PERSON
1090815,vinicius,PERSON
1090815,negreira,PERSON
1090289,barça,ORGANIZATION
1090948,negreira,PERSON
1090948,madrid,LOCATION
1090948,madrid,LOCATION
1090670,enríquez negreira,PERSON
1091485,barsa,LOCATION
1091091,barsa,LOCATION
1091010,negreira,PERSON
1091398,barcelona,LOCATION
1091677,barcelona,ORGANIZATION
1091677,barcelona,ORGANIZATION
1091677,negreira,ORGANIZATION
1091431,madrid,ORGANIZATION
1091431,negreira,PERSON
1090464,negreira,PERSON
1090464,cta,ORGANIZATION
1090464,barça,ORGANIZATION
1090248,negreira,PERSON
1090650,xavi,PERSON
1090669,negreira,PERSON
1091183,negreira,PERSON
1091145,madrid,ORGANIZATION
1091145,barça,ORGANIZATION
1091145,negreira,PERSON
1090912,negreira,PERSON
1090912,vinicius,PERSON
1091568,medina cantalejo,PERSON
1091568,negreira',PERSON
1090397,negreira,PERSON
1090999,negreira,PERSON
1091323,negreira,PERSON
1091323,rfef,PERSON
1091338,barcelona,ORGANIZATION
1090915,realmadrid,ORGANIZATION
1090915,barsa,ORGANIZATION
1090571,barsa,ORGANIZATION
1090338,barça,ORGANIZATION
1090828,negreira,PERSON
1091072,rfef,ORGANIZATION
1091072,cta,ORGANIZATION
1091072,negreira,PERSON
