text_id,date,labels,positive_score,neutral_score,negative_score
1089119,2023-03-02,-1,0.04,0.93,0.02
1089120,2023-03-02,114,0.02,0.26,0.72
1089121,2023-03-02,-1,0.01,0.11,0.89
1089122,2023-03-02,26,0.04,0.9,0.06
1089123,2023-03-02,-1,0.02,0.71,0.27
1089124,2023-03-02,103,0.02,0.52,0.46
1089125,2023-03-02,155,0.03,0.65,0.32
1089127,2023-03-02,18,0.01,0.21,0.78
1089128,2023-03-02,-1,0.02,0.18,0.8
1089129,2023-03-02,10,0.01,0.13,0.86
1089130,2023-03-02,-1,0.01,0.31,0.68
1089131,2023-03-02,48,0.05,0.85,0.1
1089132,2023-03-02,187,0.02,0.42,0.56
1089133,2023-03-02,61,0.03,0.84,0.13
1089134,2023-03-02,-1,0.01,0.33,0.66
1089135,2023-03-02,55,0.19,0.75,0.06
1089136,2023-03-02,187,0.02,0.4,0.58
1089232,2023-03-02,-1,0.02,0.56,0.42
1089137,2023-03-02,114,0.03,0.81,0.15
1089138,2023-03-02,103,0.03,0.89,0.08
1089139,2023-03-02,-1,0.01,0.24,0.75
1089140,2023-03-02,99,0.04,0.52,0.45
1089142,2023-03-02,99,0.05,0.83,0.13
1089143,2023-03-02,0,0.03,0.31,0.67
1089144,2023-03-02,-1,0.02,0.36,0.62
1089145,2023-03-02,0,0.04,0.7,0.26
1089146,2023-03-02,-1,0.02,0.44,0.54
1089147,2023-03-02,-1,0.05,0.92,0.03
1089148,2023-03-02,-1,0.96,0.03,0.01
1089149,2023-03-02,-1,0.0,0.09,0.91
1089151,2023-03-02,74,0.02,0.94,0.04
1089152,2023-03-02,55,0.8,0.19,0.01
1089153,2023-03-02,-1,0.03,0.96,0.01
1089154,2023-03-02,99,0.05,0.53,0.43
1089155,2023-03-02,-1,0.93,0.07,0.01
1089156,2023-03-02,114,0.04,0.77,0.19
1089157,2023-03-02,55,0.19,0.75,0.06
1089158,2023-03-02,55,0.19,0.75,0.06
1089159,2023-03-02,-1,0.88,0.12,0.01
1089160,2023-03-02,-1,0.01,0.19,0.79
1089161,2023-03-02,-1,0.27,0.49,0.24
1089162,2023-03-02,-1,0.08,0.83,0.09
1089163,2023-03-02,33,0.15,0.84,0.01
1089164,2023-03-02,-1,0.01,0.11,0.88
1089165,2023-03-02,111,0.02,0.16,0.82
1089166,2023-03-02,-1,0.02,0.39,0.59
1089167,2023-03-02,-1,0.01,0.23,0.76
1089168,2023-03-02,-1,0.09,0.85,0.07
1089169,2023-03-02,3,0.03,0.36,0.61
1089170,2023-03-02,11,0.12,0.46,0.42
1089826,2023-03-02,0,0.02,0.63,0.35
1089171,2023-03-02,11,0.01,0.24,0.75
1089172,2023-03-02,11,0.08,0.9,0.02
1089173,2023-03-02,-1,0.01,0.77,0.21
1089174,2023-03-02,-1,0.21,0.76,0.03
1089175,2023-03-02,55,0.19,0.75,0.06
1089176,2023-03-02,-1,0.03,0.96,0.01
1089177,2023-03-02,38,0.01,0.3,0.69
1089178,2023-03-02,57,0.01,0.4,0.59
1089179,2023-03-02,-1,0.02,0.89,0.09
1089180,2023-03-02,147,0.08,0.83,0.09
1089181,2023-03-02,26,0.03,0.78,0.19
1089182,2023-03-02,118,0.01,0.45,0.54
1089183,2023-03-02,-1,0.43,0.55,0.01
1089184,2023-03-02,-1,0.02,0.45,0.53
1089185,2023-03-02,55,0.19,0.75,0.06
1089186,2023-03-02,-1,0.01,0.09,0.91
1089187,2023-03-02,-1,0.01,0.14,0.86
1089188,2023-03-02,-1,0.01,0.16,0.83
1089189,2023-03-02,55,0.19,0.75,0.06
1089190,2023-03-02,11,0.01,0.27,0.72
1089191,2023-03-02,20,0.06,0.26,0.68
1089192,2023-03-02,55,0.19,0.75,0.06
1089193,2023-03-02,140,0.01,0.3,0.68
1089194,2023-03-02,155,0.01,0.58,0.4
1089195,2023-03-02,-1,0.03,0.21,0.76
1089196,2023-03-02,55,0.19,0.75,0.06
1089197,2023-03-02,-1,0.01,0.37,0.62
1089198,2023-03-02,38,0.01,0.39,0.61
1089199,2023-03-02,55,0.19,0.75,0.06
1089200,2023-03-02,-1,0.01,0.41,0.58
1089201,2023-03-02,-1,0.01,0.46,0.53
1089328,2023-03-02,-1,0.02,0.08,0.9
1089202,2023-03-02,-1,0.02,0.35,0.63
1089203,2023-03-02,57,0.03,0.65,0.32
1089204,2023-03-02,-1,0.01,0.46,0.53
1089205,2023-03-02,55,0.27,0.68,0.04
1089206,2023-03-02,1,0.13,0.86,0.01
1089207,2023-03-02,-1,0.03,0.96,0.02
1089208,2023-03-02,55,0.27,0.68,0.04
1089209,2023-03-02,-1,0.01,0.68,0.31
1089210,2023-03-02,157,0.02,0.25,0.74
1089211,2023-03-02,0,0.04,0.92,0.04
1089212,2023-03-02,-1,0.01,0.11,0.88
1089213,2023-03-02,61,0.01,0.47,0.52
1089214,2023-03-02,87,0.03,0.25,0.73
1089215,2023-03-02,-1,0.15,0.41,0.44
1089216,2023-03-02,-1,0.03,0.36,0.61
1089217,2023-03-02,87,0.01,0.26,0.73
1089218,2023-03-02,57,0.02,0.67,0.3
1089219,2023-03-02,-1,0.01,0.21,0.78
1089220,2023-03-02,38,0.01,0.53,0.46
1089221,2023-03-02,11,0.84,0.15,0.01
1089222,2023-03-02,38,0.01,0.4,0.59
1089223,2023-03-02,3,0.04,0.89,0.08
1089224,2023-03-02,-1,0.01,0.12,0.87
1089225,2023-03-02,136,0.71,0.28,0.01
1089226,2023-03-02,140,0.01,0.3,0.68
1089227,2023-03-02,100,0.03,0.35,0.62
1089228,2023-03-02,-1,0.01,0.1,0.9
1089229,2023-03-02,-1,0.01,0.16,0.83
1089230,2023-03-02,-1,0.11,0.64,0.25
1089231,2023-03-02,-1,0.18,0.77,0.06
1089329,2023-03-02,5,0.26,0.67,0.08
1089233,2023-03-02,-1,0.08,0.56,0.36
1089234,2023-03-02,-1,0.03,0.86,0.11
1089235,2023-03-02,-1,0.02,0.19,0.8
1089236,2023-03-02,-1,0.01,0.1,0.89
1089237,2023-03-02,38,0.03,0.81,0.17
1089238,2023-03-02,-1,0.02,0.42,0.56
1089239,2023-03-02,-1,0.02,0.48,0.5
1089240,2023-03-02,61,0.02,0.83,0.15
1089241,2023-03-02,148,0.01,0.17,0.82
1089242,2023-03-02,61,0.01,0.68,0.31
1089243,2023-03-02,29,0.05,0.95,0.01
1089244,2023-03-02,-1,0.02,0.38,0.6
1089245,2023-03-02,38,0.02,0.88,0.1
1089246,2023-03-02,-1,0.73,0.26,0.01
1089247,2023-03-02,33,0.02,0.54,0.44
1089248,2023-03-02,-1,0.01,0.4,0.59
1089249,2023-03-02,-1,0.01,0.07,0.93
1089250,2023-03-02,-1,0.01,0.16,0.83
1089251,2023-03-02,-1,0.02,0.57,0.4
1089252,2023-03-02,192,0.03,0.15,0.83
1089253,2023-03-02,109,0.02,0.44,0.54
1089254,2023-03-02,97,0.02,0.39,0.59
1089255,2023-03-02,39,0.16,0.35,0.49
1089256,2023-03-02,-1,0.05,0.68,0.27
1089257,2023-03-02,-1,0.06,0.81,0.13
1089258,2023-03-02,-1,0.01,0.13,0.86
1089259,2023-03-02,-1,0.01,0.29,0.69
1089260,2023-03-02,-1,0.02,0.41,0.57
1089261,2023-03-02,96,0.02,0.86,0.12
1089262,2023-03-02,18,0.01,0.04,0.95
1089263,2023-03-02,-1,0.01,0.15,0.84
1089265,2023-03-02,1,0.28,0.68,0.03
1089266,2023-03-02,-1,0.07,0.89,0.04
1089267,2023-03-02,180,0.01,0.32,0.67
1089268,2023-03-02,-1,0.15,0.67,0.18
1089269,2023-03-02,174,0.01,0.65,0.34
1089270,2023-03-02,38,0.01,0.67,0.32
1089271,2023-03-02,-1,0.07,0.67,0.26
1089272,2023-03-02,-1,0.12,0.74,0.14
1089273,2023-03-02,103,0.01,0.3,0.69
1089274,2023-03-02,14,0.03,0.95,0.02
1089275,2023-03-02,-1,0.13,0.62,0.25
1089276,2023-03-02,-1,0.03,0.91,0.06
1089277,2023-03-02,-1,0.01,0.24,0.75
1089278,2023-03-02,-1,0.12,0.48,0.4
1089279,2023-03-02,-1,0.01,0.47,0.52
1089280,2023-03-02,-1,0.04,0.46,0.51
1089282,2023-03-02,59,0.27,0.68,0.05
1089283,2023-03-02,-1,0.01,0.1,0.9
1089284,2023-03-02,-1,0.48,0.41,0.11
1089285,2023-03-02,-1,0.27,0.7,0.03
1089286,2023-03-02,-1,0.02,0.91,0.07
1089287,2023-03-02,74,0.03,0.8,0.17
1089288,2023-03-02,20,0.01,0.17,0.82
1089289,2023-03-02,-1,0.03,0.81,0.16
1089291,2023-03-02,0,0.59,0.4,0.01
1089292,2023-03-02,138,0.82,0.17,0.01
1089293,2023-03-02,99,0.01,0.07,0.93
1089294,2023-03-02,-1,0.01,0.16,0.83
1089295,2023-03-02,-1,0.01,0.18,0.81
1089296,2023-03-02,60,0.01,0.19,0.8
1089297,2023-03-02,-1,0.07,0.91,0.03
1089298,2023-03-02,-1,0.02,0.5,0.48
1089299,2023-03-02,125,0.02,0.77,0.21
1089300,2023-03-02,26,0.01,0.52,0.46
1089301,2023-03-02,-1,0.05,0.66,0.29
1089302,2023-03-02,-1,0.04,0.89,0.07
1089303,2023-03-02,-1,0.69,0.24,0.07
1089304,2023-03-02,-1,0.8,0.19,0.01
1089305,2023-03-02,123,0.02,0.47,0.51
1089306,2023-03-02,-1,0.01,0.12,0.87
1089307,2023-03-02,38,0.03,0.31,0.65
1089308,2023-03-02,14,0.03,0.95,0.02
1089309,2023-03-02,-1,0.01,0.18,0.81
1089310,2023-03-02,87,0.0,0.08,0.91
1089311,2023-03-02,-1,0.02,0.36,0.61
1089312,2023-03-02,-1,0.02,0.82,0.15
1089313,2023-03-02,-1,0.05,0.83,0.12
1089314,2023-03-02,75,0.02,0.44,0.54
1089315,2023-03-02,11,0.02,0.95,0.03
1089316,2023-03-02,0,0.08,0.8,0.12
1089317,2023-03-02,60,0.02,0.52,0.46
1089318,2023-03-02,-1,0.01,0.32,0.67
1089319,2023-03-02,-1,0.02,0.45,0.53
1089320,2023-03-02,-1,0.03,0.53,0.44
1089321,2023-03-02,-1,0.02,0.22,0.76
1089322,2023-03-02,-1,0.1,0.77,0.13
1089323,2023-03-02,-1,0.04,0.55,0.41
1089324,2023-03-02,-1,0.06,0.27,0.67
1089325,2023-03-02,154,0.09,0.9,0.01
1089327,2023-03-02,-1,0.45,0.39,0.16
1089330,2023-03-02,-1,0.9,0.09,0.01
1089331,2023-03-02,11,0.01,0.17,0.82
1089332,2023-03-02,1,0.66,0.31,0.03
1089333,2023-03-02,-1,0.01,0.09,0.9
1089334,2023-03-02,0,0.03,0.8,0.17
1089335,2023-03-02,-1,0.04,0.94,0.02
1089336,2023-03-02,-1,0.05,0.88,0.08
1089337,2023-03-02,-1,0.03,0.96,0.01
1089338,2023-03-02,-1,0.82,0.15,0.02
1089339,2023-03-02,0,0.07,0.72,0.22
1089340,2023-03-02,-1,0.05,0.9,0.05
1089341,2023-03-02,-1,0.01,0.16,0.83
1089342,2023-03-02,-1,0.02,0.67,0.31
1089343,2023-03-02,-1,0.03,0.44,0.53
1089344,2023-03-02,3,0.03,0.53,0.44
1089345,2023-03-02,35,0.2,0.43,0.37
1089346,2023-03-02,11,0.0,0.07,0.92
1089347,2023-03-02,-1,0.82,0.16,0.02
1089348,2023-03-02,-1,0.04,0.75,0.21
1089349,2023-03-02,-1,0.02,0.71,0.27
1089350,2023-03-02,-1,0.01,0.82,0.16
1089351,2023-03-02,102,0.01,0.45,0.54
1089352,2023-03-02,14,0.03,0.95,0.02
1089353,2023-03-02,-1,0.04,0.78,0.18
1089354,2023-03-02,-1,0.04,0.55,0.41
1089355,2023-03-02,-1,0.18,0.58,0.24
1089356,2023-03-02,-1,0.19,0.35,0.45
1089357,2023-03-02,-1,0.01,0.65,0.34
1089358,2023-03-02,193,0.08,0.49,0.43
1089359,2023-03-02,-1,0.01,0.06,0.93
1089360,2023-03-02,61,0.03,0.91,0.06
1089361,2023-03-02,61,0.02,0.88,0.1
1089362,2023-03-02,-1,0.02,0.31,0.67
1089363,2023-03-02,-1,0.02,0.84,0.14
1089364,2023-03-02,188,0.01,0.08,0.91
1089365,2023-03-02,-1,0.01,0.24,0.75
1089366,2023-03-02,-1,0.01,0.08,0.91
1089367,2023-03-02,99,0.01,0.2,0.79
1089368,2023-03-02,-1,0.03,0.95,0.03
1089369,2023-03-02,-1,0.01,0.4,0.59
1089370,2023-03-02,-1,0.03,0.27,0.7
1089371,2023-03-02,134,0.06,0.93,0.02
1089373,2023-03-02,155,0.02,0.86,0.12
1089374,2023-03-02,61,0.03,0.85,0.13
1089375,2023-03-02,-1,0.01,0.23,0.75
1089376,2023-03-02,-1,0.01,0.37,0.62
1089377,2023-03-02,-1,0.14,0.83,0.02
1089378,2023-03-02,20,0.02,0.09,0.9
1089379,2023-03-02,-1,0.01,0.4,0.59
1089380,2023-03-02,114,0.0,0.1,0.89
1089381,2023-03-02,-1,0.28,0.57,0.15
1089382,2023-03-02,11,0.03,0.74,0.23
1089383,2023-03-02,38,0.01,0.33,0.66
1089384,2023-03-02,-1,0.03,0.65,0.32
1089385,2023-03-02,57,0.02,0.32,0.66
1089386,2023-03-02,-1,0.01,0.14,0.86
1089387,2023-03-02,-1,0.01,0.06,0.93
1089389,2023-03-02,35,0.07,0.86,0.07
1089390,2023-03-02,-1,0.13,0.87,0.01
1089392,2023-03-02,-1,0.07,0.91,0.02
1089393,2023-03-02,-1,0.02,0.56,0.42
1089394,2023-03-02,96,0.01,0.9,0.09
1089395,2023-03-02,-1,0.02,0.36,0.62
1089396,2023-03-02,123,0.02,0.47,0.51
1089397,2023-03-02,-1,0.01,0.32,0.67
1089398,2023-03-02,61,0.04,0.91,0.05
1089399,2023-03-02,11,0.0,0.07,0.92
1089400,2023-03-02,-1,0.31,0.45,0.25
1089401,2023-03-02,-1,0.01,0.25,0.73
1089402,2023-03-02,-1,0.6,0.25,0.15
1089403,2023-03-02,-1,0.01,0.15,0.84
1089405,2023-03-02,-1,0.01,0.19,0.81
1089406,2023-03-02,-1,0.03,0.96,0.01
1089407,2023-03-02,-1,0.0,0.04,0.96
1089408,2023-03-02,1,0.96,0.03,0.0
1089409,2023-03-02,-1,0.13,0.5,0.37
1089410,2023-03-02,38,0.02,0.82,0.16
1089411,2023-03-02,0,0.02,0.64,0.35
1089412,2023-03-02,-1,0.01,0.2,0.79
1089413,2023-03-02,-1,0.03,0.96,0.02
1089414,2023-03-02,-1,0.86,0.14,0.0
1089415,2023-03-02,26,0.02,0.7,0.28
1089445,2023-03-02,-1,0.02,0.31,0.67
1089446,2023-03-02,-1,0.02,0.81,0.17
1089416,2023-03-02,59,0.07,0.55,0.38
1089417,2023-03-02,20,0.12,0.59,0.29
1089418,2023-03-02,35,0.01,0.09,0.9
1089419,2023-03-02,163,0.02,0.33,0.65
1089420,2023-03-02,-1,0.04,0.51,0.45
1089421,2023-03-02,-1,0.01,0.06,0.94
1089422,2023-03-02,11,0.01,0.46,0.52
1089423,2023-03-02,-1,0.28,0.69,0.03
1089424,2023-03-02,53,0.01,0.12,0.87
1089425,2023-03-02,-1,0.15,0.79,0.06
1089426,2023-03-02,-1,0.02,0.7,0.28
1089427,2023-03-02,61,0.02,0.82,0.16
1089428,2023-03-02,65,0.01,0.11,0.88
1089429,2023-03-02,-1,0.02,0.43,0.56
1089430,2023-03-02,0,0.03,0.93,0.04
1089431,2023-03-02,20,0.05,0.69,0.26
1089432,2023-03-02,26,0.02,0.81,0.18
1089433,2023-03-02,-1,0.07,0.88,0.05
1089434,2023-03-02,-1,0.08,0.92,0.0
1089436,2023-03-02,-1,0.01,0.4,0.58
1089438,2023-03-02,-1,0.16,0.65,0.19
1089439,2023-03-02,38,0.01,0.52,0.47
1089440,2023-03-02,-1,0.04,0.94,0.03
1089441,2023-03-02,-1,0.01,0.41,0.58
1089442,2023-03-02,-1,0.01,0.21,0.78
1089443,2023-03-02,-1,0.05,0.46,0.49
1089444,2023-03-02,9,0.03,0.79,0.18
1089447,2023-03-02,-1,0.01,0.13,0.86
1089448,2023-03-02,-1,0.09,0.6,0.32
1089449,2023-03-02,-1,0.12,0.88,0.0
1089450,2023-03-02,-1,0.22,0.52,0.26
1089451,2023-03-02,-1,0.02,0.12,0.86
1089453,2023-03-02,107,0.02,0.53,0.45
1089454,2023-03-02,106,0.02,0.95,0.03
1089455,2023-03-02,39,0.09,0.89,0.02
1089456,2023-03-02,38,0.02,0.71,0.28
1089457,2023-03-02,103,0.08,0.69,0.23
1089458,2023-03-02,33,0.03,0.95,0.02
1089459,2023-03-02,-1,0.03,0.96,0.02
1089460,2023-03-02,25,0.99,0.01,0.0
1089461,2023-03-02,-1,0.01,0.34,0.64
1089462,2023-03-02,-1,0.03,0.44,0.53
1089463,2023-03-02,0,0.01,0.1,0.89
1089464,2023-03-02,-1,0.02,0.38,0.59
1089465,2023-03-02,118,0.01,0.27,0.73
1089466,2023-03-02,0,0.02,0.8,0.17
1089467,2023-03-02,25,0.61,0.39,0.0
1089468,2023-03-02,-1,0.07,0.48,0.45
1089469,2023-03-02,-1,0.1,0.67,0.23
1089471,2023-03-02,-1,0.04,0.94,0.02
1089472,2023-03-02,-1,0.05,0.76,0.2
1089473,2023-03-02,11,0.05,0.92,0.02
1089474,2023-03-02,118,0.01,0.55,0.44
1089475,2023-03-02,38,0.03,0.95,0.03
1089476,2023-03-02,154,0.04,0.95,0.01
1089477,2023-03-02,-1,0.01,0.29,0.7
1089478,2023-03-02,103,0.11,0.65,0.24
1089479,2023-03-02,-1,0.03,0.68,0.29
1089480,2023-03-02,-1,0.01,0.08,0.92
1089482,2023-03-02,174,0.01,0.09,0.9
1089483,2023-03-02,-1,0.03,0.87,0.1
1089484,2023-03-02,-1,0.04,0.62,0.34
1089485,2023-03-02,0,0.14,0.8,0.06
1089486,2023-03-02,-1,0.01,0.16,0.83
1089487,2023-03-02,80,0.09,0.86,0.05
1089488,2023-03-02,67,0.02,0.43,0.55
1089490,2023-03-02,11,0.03,0.93,0.04
1089491,2023-03-02,-1,0.05,0.3,0.64
1089492,2023-03-02,38,0.01,0.35,0.64
1089494,2023-03-02,38,0.04,0.91,0.05
1089495,2023-03-02,118,0.01,0.47,0.52
1089497,2023-03-02,66,0.15,0.83,0.02
1089498,2023-03-02,-1,0.09,0.69,0.21
1089499,2023-03-02,11,0.01,0.52,0.47
1089500,2023-03-02,3,0.01,0.25,0.74
1089501,2023-03-02,-1,0.01,0.41,0.58
1089502,2023-03-02,173,0.01,0.45,0.54
1089503,2023-03-02,173,0.01,0.54,0.45
1089504,2023-03-02,38,0.03,0.9,0.07
1089505,2023-03-02,26,0.01,0.21,0.78
1089631,2023-03-02,0,0.05,0.83,0.12
1089506,2023-03-02,38,0.01,0.23,0.76
1089508,2023-03-02,140,0.05,0.92,0.03
1089509,2023-03-02,0,0.07,0.88,0.05
1089510,2023-03-02,178,0.03,0.94,0.03
1089512,2023-03-02,11,0.0,0.08,0.91
1089513,2023-03-02,-1,0.11,0.74,0.15
1089514,2023-03-02,142,0.01,0.15,0.84
1089515,2023-03-02,25,0.2,0.61,0.19
1089516,2023-03-02,-1,0.01,0.33,0.66
1089517,2023-03-02,57,0.43,0.56,0.01
1089518,2023-03-02,3,0.1,0.86,0.04
1089520,2023-03-02,-1,0.04,0.84,0.11
1089522,2023-03-02,-1,0.02,0.18,0.81
1089523,2023-03-02,-1,0.06,0.45,0.49
1089524,2023-03-02,-1,0.49,0.43,0.09
1089525,2023-03-02,-1,0.03,0.83,0.14
1089526,2023-03-02,11,0.03,0.94,0.03
1089527,2023-03-02,173,0.03,0.58,0.39
1089528,2023-03-02,-1,0.02,0.95,0.03
1089529,2023-03-02,-1,0.01,0.81,0.18
1089530,2023-03-02,-1,0.04,0.84,0.11
1089531,2023-03-02,60,0.01,0.19,0.8
1089532,2023-03-02,26,0.03,0.88,0.09
1089534,2023-03-02,-1,0.04,0.94,0.01
1089535,2023-03-02,-1,0.19,0.68,0.13
1089536,2023-03-02,-1,0.02,0.41,0.56
1089537,2023-03-02,-1,0.37,0.56,0.07
1089538,2023-03-02,-1,0.02,0.27,0.7
1089539,2023-03-02,-1,0.31,0.59,0.1
1089540,2023-03-02,-1,0.02,0.5,0.48
1089541,2023-03-02,106,0.04,0.94,0.02
1089542,2023-03-02,-1,0.02,0.5,0.48
1089543,2023-03-02,-1,0.24,0.75,0.01
1089544,2023-03-02,11,0.02,0.81,0.17
1089545,2023-03-02,-1,0.01,0.47,0.51
1089546,2023-03-02,20,0.05,0.93,0.02
1089547,2023-03-02,-1,0.01,0.52,0.47
1089548,2023-03-02,188,0.03,0.46,0.51
1089549,2023-03-02,98,0.01,0.29,0.7
1089550,2023-03-02,173,0.01,0.5,0.49
1089551,2023-03-02,39,0.02,0.33,0.64
1089552,2023-03-02,-1,0.01,0.09,0.9
1089553,2023-03-02,18,0.04,0.93,0.03
1089554,2023-03-02,21,0.12,0.78,0.11
1089555,2023-03-02,11,0.75,0.23,0.02
1089556,2023-03-02,0,0.01,0.16,0.83
1089557,2023-03-02,-1,0.09,0.56,0.35
1089558,2023-03-02,63,0.04,0.94,0.01
1089559,2023-03-02,-1,0.01,0.66,0.33
1089560,2023-03-02,67,0.01,0.38,0.61
1089561,2023-03-02,82,0.03,0.86,0.11
1089562,2023-03-02,1,0.97,0.03,0.0
1089563,2023-03-02,-1,0.04,0.94,0.02
1089564,2023-03-02,-1,0.01,0.13,0.86
1089692,2023-03-02,90,0.5,0.48,0.02
1089565,2023-03-02,173,0.02,0.49,0.5
1089566,2023-03-02,-1,0.1,0.61,0.29
1089567,2023-03-02,-1,0.01,0.18,0.81
1089568,2023-03-02,179,0.03,0.53,0.44
1089569,2023-03-02,140,0.03,0.96,0.01
1089570,2023-03-02,140,0.03,0.96,0.01
1089571,2023-03-02,-1,0.17,0.82,0.01
1089572,2023-03-02,-1,0.11,0.68,0.21
1089573,2023-03-02,-1,0.04,0.21,0.76
1089574,2023-03-02,106,0.03,0.95,0.03
1089575,2023-03-02,151,0.14,0.83,0.03
1089576,2023-03-02,-1,0.89,0.11,0.0
1089577,2023-03-02,140,0.02,0.96,0.01
1089578,2023-03-02,-1,0.01,0.17,0.82
1089579,2023-03-02,-1,0.07,0.91,0.02
1089580,2023-03-02,-1,0.11,0.82,0.07
1089581,2023-03-02,-1,0.02,0.11,0.87
1089582,2023-03-02,-1,0.02,0.77,0.21
1089583,2023-03-02,-1,0.02,0.74,0.24
1089584,2023-03-02,-1,0.01,0.13,0.86
1089585,2023-03-02,-1,0.04,0.95,0.01
1089586,2023-03-02,138,0.06,0.89,0.06
1089587,2023-03-02,1,0.59,0.4,0.0
1089588,2023-03-02,-1,0.03,0.47,0.51
1089589,2023-03-02,-1,0.1,0.87,0.04
1089590,2023-03-02,150,0.01,0.52,0.46
1089591,2023-03-02,-1,0.01,0.06,0.93
1089592,2023-03-02,-1,0.31,0.68,0.01
1089593,2023-03-02,-1,0.04,0.95,0.01
1089594,2023-03-02,-1,0.01,0.34,0.65
1089595,2023-03-02,96,0.02,0.85,0.13
1089786,2023-03-02,39,0.87,0.12,0.01
1089596,2023-03-02,-1,0.01,0.39,0.6
1089597,2023-03-02,-1,0.02,0.89,0.09
1089598,2023-03-02,8,0.44,0.55,0.01
1089599,2023-03-02,19,0.07,0.88,0.05
1089600,2023-03-02,150,0.01,0.52,0.46
1089601,2023-03-02,-1,0.46,0.51,0.03
1089602,2023-03-02,-1,0.04,0.45,0.51
1089603,2023-03-02,136,0.03,0.5,0.46
1089604,2023-03-02,154,0.04,0.95,0.01
1089605,2023-03-02,140,0.04,0.95,0.01
1089606,2023-03-02,-1,0.03,0.96,0.01
1089607,2023-03-02,66,0.14,0.85,0.01
1089610,2023-03-02,106,0.03,0.96,0.01
1089611,2023-03-02,11,0.02,0.4,0.59
1089613,2023-03-02,101,0.01,0.27,0.71
1089614,2023-03-02,19,0.02,0.54,0.44
1089615,2023-03-02,107,0.1,0.89,0.02
1089616,2023-03-02,-1,0.39,0.6,0.02
1089617,2023-03-02,11,0.02,0.4,0.59
1089618,2023-03-02,-1,0.01,0.11,0.88
1089619,2023-03-02,11,0.02,0.9,0.08
1089620,2023-03-02,150,0.01,0.52,0.46
1089622,2023-03-02,6,0.01,0.14,0.85
1089623,2023-03-02,29,0.9,0.09,0.01
1089624,2023-03-02,0,0.07,0.92,0.01
1089625,2023-03-02,136,0.01,0.18,0.81
1089626,2023-03-02,-1,0.03,0.41,0.56
1089627,2023-03-02,-1,0.02,0.21,0.77
1089628,2023-03-02,149,0.25,0.56,0.18
1089629,2023-03-02,11,0.04,0.94,0.02
1089630,2023-03-02,3,0.95,0.05,0.0
1089632,2023-03-02,11,0.02,0.4,0.59
1089633,2023-03-02,26,0.01,0.41,0.58
1089635,2023-03-02,-1,0.03,0.25,0.71
1089636,2023-03-02,11,0.03,0.93,0.04
1089637,2023-03-02,150,0.01,0.52,0.46
1089638,2023-03-02,-1,0.01,0.14,0.85
1089639,2023-03-02,-1,0.01,0.11,0.88
1089640,2023-03-02,118,0.02,0.7,0.27
1089641,2023-03-02,21,0.02,0.89,0.1
1089642,2023-03-02,-1,0.21,0.62,0.17
1089643,2023-03-02,107,0.02,0.74,0.24
1089644,2023-03-02,-1,0.01,0.23,0.76
1089645,2023-03-02,1,0.06,0.91,0.03
1089646,2023-03-02,74,0.75,0.25,0.0
1089647,2023-03-02,-1,0.06,0.93,0.01
1089648,2023-03-02,-1,0.01,0.6,0.39
1089649,2023-03-02,-1,0.01,0.28,0.7
1089650,2023-03-02,192,0.01,0.11,0.88
1089651,2023-03-02,-1,0.01,0.27,0.71
1089652,2023-03-02,-1,0.12,0.75,0.13
1089653,2023-03-02,-1,0.02,0.3,0.68
1089654,2023-03-02,11,0.03,0.95,0.02
1089655,2023-03-02,109,0.35,0.55,0.11
1089656,2023-03-02,-1,0.07,0.92,0.01
1089657,2023-03-02,25,0.89,0.09,0.02
1089659,2023-03-02,-1,0.31,0.64,0.05
1089660,2023-03-02,19,0.05,0.51,0.45
1089661,2023-03-02,1,0.59,0.38,0.03
1089662,2023-03-02,-1,0.03,0.93,0.03
1089663,2023-03-02,33,0.02,0.38,0.6
1089664,2023-03-02,-1,0.05,0.92,0.03
1089665,2023-03-02,-1,0.02,0.54,0.44
1089666,2023-03-02,-1,0.03,0.91,0.07
1089667,2023-03-02,26,0.02,0.7,0.28
1089668,2023-03-02,-1,0.22,0.54,0.24
1089669,2023-03-02,63,0.03,0.86,0.12
1089670,2023-03-02,124,0.01,0.43,0.56
1089671,2023-03-02,-1,0.95,0.05,0.0
1089672,2023-03-02,1,0.24,0.76,0.01
1089673,2023-03-02,130,0.01,0.05,0.94
1089674,2023-03-02,-1,0.02,0.95,0.02
1089675,2023-03-02,106,0.03,0.92,0.05
1089676,2023-03-02,151,0.14,0.83,0.03
1089677,2023-03-02,53,0.02,0.69,0.29
1089679,2023-03-02,-1,0.01,0.39,0.59
1089680,2023-03-02,86,0.03,0.96,0.01
1089681,2023-03-02,-1,0.05,0.87,0.08
1089682,2023-03-02,107,0.01,0.18,0.81
1089683,2023-03-02,26,0.03,0.93,0.04
1089684,2023-03-02,11,0.05,0.93,0.02
1089685,2023-03-02,29,0.01,0.09,0.9
1089686,2023-03-02,96,0.02,0.86,0.12
1089687,2023-03-02,-1,0.02,0.68,0.3
1089688,2023-03-02,-1,0.03,0.61,0.36
1089689,2023-03-02,3,0.32,0.52,0.16
1089690,2023-03-02,188,0.06,0.88,0.06
1089691,2023-03-02,1,0.86,0.13,0.01
1089693,2023-03-02,107,0.06,0.92,0.02
1089694,2023-03-02,-1,0.01,0.15,0.84
1089695,2023-03-02,-1,0.02,0.83,0.16
